"ID"	"Gene.title"	"Gene.symbol"	"Gene.ID"	"UniGene.title"	"UniGene.symbol"	"UniGene.ID"	"Nucleotide.Title"	"GI"	"GenBank.Accession"	"Platform_CLONEID"	"Platform_ORF"	"Platform_SPOTID"	"Chromosome.location"	"Chromosome.annotation"	"GO.Function"	"GO.Process"	"GO.Component"	"GO.Function.ID"	"GO.Process.ID"	"GO.Component.ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"212230_at"	"phospholipid phosphatase 3"	"PLPP3"	"8613"	""	""	""	"AV725664 HTC Homo sapiens cDNA clone HTCAOD07 5-, mRNA sequence"	10831279	"AV725664"	NA	NA	""	"1p32.2"	"Chromosome 1, NC_000001.11 (56494747..56579584, complement)"	"integrin binding///lipid phosphatase activity///phosphatidate phosphatase activity///phosphoprotein phosphatase activity///protein binding///sphingosine-1-phosphate phosphatase activity///sphingosine-1-phosphate phosphatase activity"	"Bergmann glial cell differentiation///blood vessel development///canonical Wnt signaling pathway involved in positive regulation of cell-cell adhesion///canonical Wnt signaling pathway involved in positive regulation of endothelial cell migration///canonical Wnt signaling pathway involved in positive regulation of wound healing///gastrulation with mouth forming second///germ cell migration///homotypic cell-cell adhesion///lipid metabolic process///negative regulation of protein phosphorylation///phospholipid dephosphorylation///phospholipid metabolic process///positive regulation of peptidyl-tyrosine phosphorylation///positive regulation of sequence-specific DNA binding transcription factor activity///protein dephosphorylation///protein stabilization///regulation of Wnt signaling pathway///regulation of sphingolipid mediated signaling pathway///sphingolipid biosynthetic process"	"Golgi apparatus///adherens junction///endoplasmic reticulum membrane///extracellular exosome///integral component of plasma membrane///membrane///plasma membrane"	"GO:0005178///GO:0042577///GO:0008195///GO:0004721///GO:0005515///GO:0042392///GO:0042392"	"GO:0060020///GO:0001568///GO:0044329///GO:0044328///GO:0044330///GO:0001702///GO:0008354///GO:0034109///GO:0006629///GO:0001933///GO:0046839///GO:0006644///GO:0050731///GO:0051091///GO:0006470///GO:0050821///GO:0030111///GO:1902068///GO:0030148"	"GO:0005794///GO:0005912///GO:0005789///GO:0070062///GO:0005887///GO:0016020///GO:0005886"	-0.952923698888885	10.274061510625	-4.40297918641562	0.00039680335056584	0.371664868260016	-0.125325529057597
"243483_at"	"transient receptor potential cation channel subfamily M member 8"	"TRPM8"	"79054"	""	""	""	"ql56g02.x1 Soares_NhHMPu_S1 Homo sapiens cDNA clone IMAGE:1876370 3-, mRNA sequence"	3895209	"AI272941"	NA	NA	""	"2q37.1"	"Chromosome 2, NC_000002.12 (233917342..234019522)"	"calcium channel activity///protein binding///protein homodimerization activity"	"calcium ion transmembrane transport///cellular calcium ion homeostasis///detection of temperature stimulus///protein homotetramerization///protein homotrimerization///response to cold///thermoception"	"endoplasmic reticulum membrane///external side of plasma membrane///integral component of membrane///membrane raft///plasma membrane///plasma membrane"	"GO:0005262///GO:0005515///GO:0042803"	"GO:0070588///GO:0006874///GO:0016048///GO:0051289///GO:0070207///GO:0009409///GO:0050955"	"GO:0005789///GO:0009897///GO:0016021///GO:0045121///GO:0005886///GO:0005886"	-1.3229237816508	7.68465807675	-4.39797565200674	0.000401064969864489	0.371664868260016	-0.133210689915322
"213988_s_at"	"spermidine/spermine N1-acetyltransferase 1"	"SAT1"	"6303"	""	""	""	"601651561F1 NIH_MGC_81 Homo sapiens cDNA clone IMAGE:3934935 5-, mRNA sequence"	10584719	"BE971383"	NA	NA	""	"Xp22.1"	"Chromosome X, NC_000023.11 (23783158..23786223)"	"diamine N-acetyltransferase activity///protein binding"	"angiogenesis///polyamine biosynthetic process///putrescine catabolic process///regulation of cell proliferation"	"cytosol///intracellular"	"GO:0004145///GO:0005515"	"GO:0001525///GO:0006596///GO:0009447///GO:0042127"	"GO:0005829///GO:0005622"	-0.828540856476193	9.035282166625	-4.36484214196745	0.000430483262452702	0.377613029120794	-0.185507678371563
"201662_s_at"	"acyl-CoA synthetase long-chain family member 3"	"ACSL3"	"2181"	""	""	""	"Homo sapiens mRNA for Acyl-CoA synthetase 3, complete cds"	4165017	"D89053"	NA	NA	""	"2q34-q35"	"Chromosome 2, NC_000002.12 (222860984..222944624)"	"ATP binding///decanoate--CoA ligase activity///long-chain fatty acid-CoA ligase activity///long-chain fatty acid-CoA ligase activity///protein domain specific binding///protein kinase binding"	"brain development///fatty acid biosynthetic process///long-chain fatty acid import///long-chain fatty acid metabolic process///long-chain fatty-acyl-CoA biosynthetic process///positive regulation of Golgi to plasma membrane protein transport///positive regulation of phosphatidylcholine biosynthetic process///positive regulation of secretion///response to nutrient///response to organic cyclic compound///very-low-density lipoprotein particle assembly"	"Golgi apparatus///endoplasmic reticulum///endoplasmic reticulum membrane///integral component of membrane///lipid particle///membrane///mitochondrial outer membrane///perinuclear region of cytoplasm///peroxisomal membrane"	"GO:0005524///GO:0102391///GO:0004467///GO:0004467///GO:0019904///GO:0019901"	"GO:0007420///GO:0006633///GO:0044539///GO:0001676///GO:0035338///GO:0042998///GO:2001247///GO:0051047///GO:0007584///GO:0014070///GO:0034379"	"GO:0005794///GO:0005783///GO:0005789///GO:0016021///GO:0005811///GO:0016020///GO:0005741///GO:0048471///GO:0005778"	-0.752872033809524	7.626623226875	-4.36333449514242	0.000431872812206951	0.377613029120794	-0.187890636250752
"203188_at"	"beta-1,4-glucuronyltransferase 1"	"B4GAT1"	"11041"	""	""	""	"Homo sapiens beta-1,4-glucuronyltransferase 1 (B4GAT1), mRNA"	92091577	"NM_006876"	NA	NA	""	"11q13.2"	"Chromosome 11, NC_000011.10 (66345372..66347690, complement)"	"N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity///NOT N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity///N-acetyllactosaminide beta-1,3-N-acetylglucosaminyltransferase activity///glucuronosyltransferase activity///metal ion binding"	"axon guidance///keratan sulfate biosynthetic process///poly-N-acetyllactosamine biosynthetic process///NOT poly-N-acetyllactosamine biosynthetic process///protein O-linked mannosylation"	"Golgi apparatus///Golgi membrane///extracellular exosome///integral component of Golgi membrane"	"GO:0008532///NOT GO:0008532///GO:0008532///GO:0015020///GO:0046872"	"GO:0007411///GO:0018146///GO:0030311///NOT GO:0030311///GO:0035269"	"GO:0005794///GO:0000139///GO:0070062///GO:0030173"	0.562108260984124	6.774874925625	4.36111623047961	0.000433925597251916	0.377613029120794	-0.191397306059169
"226553_at"	"transmembrane protease, serine 2"	"TMPRSS2"	"7113"	""	""	""	"we68h02.x1 Soares_Dieckgraefe_colon_NHCD Homo sapiens cDNA clone IMAGE:2346291 3-, mRNA sequence"	4763813	"AI660243"	NA	NA	""	"21q22.3"	"Chromosome 21, NC_000021.9 (41464551..41508158, complement)"	"protein binding///scavenger receptor activity///serine-type endopeptidase activity///serine-type peptidase activity"	"positive regulation of viral entry into host cell///protein autoprocessing///proteolysis///receptor-mediated endocytosis"	"extracellular exosome///integral component of plasma membrane///plasma membrane"	"GO:0005515///GO:0005044///GO:0004252///GO:0008236"	"GO:0046598///GO:0016540///GO:0006508///GO:0006898"	"GO:0070062///GO:0005887///GO:0005886"	-1.11174665849206	7.4324958386875	-4.34139532963388	0.000452616358358952	0.377613029120794	-0.222599664378013
"210732_s_at"	"galectin 8"	"LGALS8"	"3964"	""	""	""	"Homo sapiens colorectal carcinoma-derived galectin-8 variant II mRNA, complete cds"	13249300	"AF342816"	NA	NA	""	"1q43"	"Chromosome 1, NC_000001.11 (236518214..236552981)"	"carbohydrate binding///protein binding"	"xenophagy"	"cytosol///extracellular exosome///extracellular space///membrane"	"GO:0030246///GO:0005515"	"GO:0098792"	"GO:0005829///GO:0070062///GO:0005615///GO:0016020"	-1.76251587704762	5.610063335125	-4.33425523414346	0.000459583162485972	0.377613029120794	-0.233908695536056
"223699_at"	"carnosine dipeptidase 1"	"CNDP1"	"84735"	""	""	""	"Homo sapiens carnosine dipeptidase 1 (metallopeptidase M20 family), mRNA (cDNA clone IMAGE:3614507), with apparent retained intron"	13279082	"BC004271"	NA	NA	""	"18q22.3"	"Chromosome 18, NC_000018.10 (74534457..74585025)"	"carboxypeptidase activity///dipeptidase activity///metallodipeptidase activity///zinc ion binding"	"peptide catabolic process///proteolysis///regulation of cellular protein metabolic process"	"cytosol///extracellular region"	"GO:0004180///GO:0016805///GO:0070573///GO:0008270"	"GO:0043171///GO:0006508///GO:0032268"	"GO:0005829///GO:0005576"	-0.7576204601746	9.2167077395625	-4.32789830885877	0.000465877312872203	0.377613029120794	-0.243982604705955
"223798_at"	"solute carrier family 41 member 2"	"SLC41A2"	"84102"	""	""	""	"Homo sapiens mRNA; cDNA DKFZp434K0427 (from clone DKFZp434K0427)"	12053164	"AL136828"	NA	NA	""	"12q23.3"	"Chromosome 12, NC_000012.12 (104802553..104958744, complement)"	"magnesium ion transmembrane transporter activity///protein binding"	"cation transmembrane transport///magnesium ion transmembrane transport///transmembrane transport"	"integral component of membrane///plasma membrane"	"GO:0015095///GO:0005515"	"GO:0098655///GO:1903830///GO:0055085"	"GO:0016021///GO:0005886"	-0.726088363253965	7.6789323321875	-4.32195201415233	0.00047184402588136	0.377613029120794	-0.253410299961137
"235360_at"	"pleckstrin homology domain containing M3"	"PLEKHM3"	"389072"	""	""	""	"EST379822 MAGE resequences, MAGJ Homo sapiens cDNA, mRNA sequence"	8157586	"AW967747"	NA	NA	""	"2q33.3"	"Chromosome 2, NC_000002.12 (207821288..208025675, complement)"	"metal ion binding"	""	""	"GO:0046872"	""	""	0.370924799476191	4.2209072154375	4.32052831876761	0.000473284074002025	0.377613029120794	-0.255668177785993
"239452_at"	""	""	""	"Transcribed locus"	""	"Hs.24286"	"qb14h03.x1 Soares_pregnant_uterus_NbHPU Homo sapiens cDNA clone IMAGE:1696277 3-, mRNA sequence"	3427699	"AI088640"	NA	NA	""	""	""	""	""	""	""	""	""	0.702727589126984	5.5713934696875	4.31612398608783	0.000477767281675991	0.377613029120794	-0.262654706275524
"204483_at"	"enolase 3"	"ENO3"	"2027"	""	""	""	"Homo sapiens enolase 3 (ENO3), transcript variant 1, mRNA"	301897468	"NM_001976"	NA	NA	""	"17p13.2"	"Chromosome 17, NC_000017.11 (4949182..4957131)"	"magnesium ion binding///phosphopyruvate hydratase activity///protein heterodimerization activity///protein homodimerization activity"	"aging///canonical glycolysis///gluconeogenesis///response to drug///skeletal muscle tissue regeneration"	"cytoplasm///cytosol///extracellular exosome///extracellular space///phosphopyruvate hydratase complex///plasma membrane"	"GO:0000287///GO:0004634///GO:0046982///GO:0042803"	"GO:0007568///GO:0061621///GO:0006094///GO:0042493///GO:0043403"	"GO:0005737///GO:0005829///GO:0070062///GO:0005615///GO:0000015///GO:0005886"	-2.04058604812698	8.1121151285	-4.30838015525378	0.0004857544898883	0.377613029120794	-0.274944387720494
"200732_s_at"	"protein tyrosine phosphatase type IVA, member 1"	"PTP4A1"	"7803"	""	""	""	"AL578310 Homo sapiens HELA CELLS COT 25-NORMALIZED Homo sapiens cDNA clone CS0DK010YM06 3-PRIME, mRNA sequence"	46257202	"AL578310"	NA	NA	""	"6q12"	"Chromosome 6, NC_000006.12 (63528021..63583588)"	"protein tyrosine phosphatase activity///protein tyrosine phosphatase activity///protein tyrosine/serine/threonine phosphatase activity"	"cell cycle///multicellular organism development///peptidyl-tyrosine dephosphorylation///positive regulation of cell migration"	"cytoplasm///cytoplasmic side of plasma membrane///early endosome///endoplasmic reticulum///extracellular exosome///nucleus///spindle"	"GO:0004725///GO:0004725///GO:0008138"	"GO:0007049///GO:0007275///GO:0035335///GO:0030335"	"GO:0005737///GO:0009898///GO:0005769///GO:0005783///GO:0070062///GO:0005634///GO:0005819"	-0.575858449523816	11.290850585	-4.30560168917363	0.000488653171721213	0.377613029120794	-0.279355675355129
"218968_s_at"	"ZFP64 zinc finger protein"	"ZFP64"	"55734"	""	""	""	"Homo sapiens ZFP64 zinc finger protein (ZFP64), transcript variant 1, mRNA"	40806222	"NM_018197"	NA	NA	""	"20q13.2"	"Chromosome 20, NC_000020.11 (52084011..52191985, complement)"	"DNA binding///metal ion binding///protein binding"	"regulation of transcription, DNA-templated///transcription, DNA-templated"	"nucleus"	"GO:0003677///GO:0046872///GO:0005515"	"GO:0006355///GO:0006351"	"GO:0005634"	0.512132365920633	5.6558903173125	4.30397185032933	0.000490361683906289	0.377613029120794	-0.281943758545071
"226754_at"	"zinc finger protein 251"	"ZNF251"	"90987"	""	""	""	"zd94b01.s1 Soares_fetal_heart_NbHH19W Homo sapiens cDNA clone IMAGE:357097 3-, mRNA sequence"	1422454	"W93231"	NA	NA	""	"8q24.3"	"Chromosome 8, NC_000008.11 (144720909..144755603, complement)"	"DNA binding///metal ion binding///transcription factor activity, sequence-specific DNA binding"	"regulation of transcription, DNA-templated///transcription, DNA-templated"	"nucleus"	"GO:0003677///GO:0046872///GO:0003700"	"GO:0006355///GO:0006351"	"GO:0005634"	0.284157514761903	4.812545919375	4.27993700223829	0.000516271559345754	0.389321980888475	-0.320146840894995
"203282_at"	"glucan (1,4-alpha-), branching enzyme 1"	"GBE1"	"2632"	""	""	""	"Homo sapiens glucan (1,4-alpha-), branching enzyme 1 (GBE1), mRNA"	189458811	"NM_000158"	NA	NA	""	"3p12.3"	"Chromosome 3, NC_000003.12 (81489699..81761799, complement)"	"1,4-alpha-glucan branching enzyme activity///cation binding///hydrolase activity, hydrolyzing O-glycosyl compounds"	"generation of precursor metabolites and energy///glycogen biosynthetic process///glycogen biosynthetic process///glycogen metabolic process"	"cytosol///extracellular exosome"	"GO:0003844///GO:0043169///GO:0004553"	"GO:0006091///GO:0005978///GO:0005978///GO:0005977"	"GO:0005829///GO:0070062"	-0.582530566031746	9.35213310725	-4.27103029094222	0.000526221793819663	0.389321980888475	-0.334321499784248
"239133_at"	"CTD small phosphatase like 2"	"CTDSPL2"	"51496"	""	""	""	"xj19d06.x1 NCI_CGAP_Ut2 Homo sapiens cDNA clone IMAGE:2657675 3-, mRNA sequence"	6400684	"AW169159"	NA	NA	""	"15q15.3-q21.1"	"Chromosome 15, NC_000015.10 (44427329..44527774)"	"phosphoprotein phosphatase activity"	"negative regulation of BMP signaling pathway///positive regulation of protein export from nucleus///protein dephosphorylation"	"nucleoplasm"	"GO:0004721"	"GO:0030514///GO:0046827///GO:0006470"	"GO:0005654"	-0.360277549476189	4.5438057714375	-4.25535977187463	0.000544202445140074	0.389321980888475	-0.359283234511037
"218557_at"	"nitrilase family member 2"	"NIT2"	"56954"	""	""	""	"Homo sapiens nitrilase family member 2 (NIT2), mRNA"	194578874	"NM_020202"	NA	NA	""	"3q12.2"	"Chromosome 3, NC_000003.12 (100334718..100355634)"	"omega-amidase activity"	"asparagine metabolic process///glutamine metabolic process///oxaloacetate metabolic process"	"centrosome///cytoplasm///extracellular exosome///mitochondrion"	"GO:0050152"	"GO:0006528///GO:0006541///GO:0006107"	"GO:0005813///GO:0005737///GO:0070062///GO:0005739"	-0.331981784365079	9.8010660145625	-4.23801284099414	0.000564833626119977	0.389321980888475	-0.386948814928922
"224957_at"	"RPL17-C18orf32 readthrough///chromosome 18 open reading frame 32///ribosomal protein L17"	"RPL17-C18orf32///C18orf32///RPL17"	"100526842///497661///6139"	""	""	""	"AL572206 Homo sapiens PLACENTA COT 25-NORMALIZED Homo sapiens cDNA clone CS0DI010YB07 3-PRIME, mRNA sequence"	46245503	"AL572206"	NA	NA	""	"18q///18q21.1///18q21"	"Chromosome 18, NC_000018.10 (49481178..49492565, complement)///Chromosome 18, NC_000018.10 (49481178..49487274, complement)///Chromosome 18, NC_000018.10 (49488481..49492565, complement)"	"signal transducer activity///poly(A) RNA binding///protein binding///structural constituent of ribosome"	"positive regulation of I-kappaB kinase/NF-kappaB signaling///signal transduction///SRP-dependent cotranslational protein targeting to membrane///nuclear-transcribed mRNA catabolic process, nonsense-mediated decay///rRNA processing///translation///translational initiation///viral transcription"	"cytosol///cytosolic large ribosomal subunit///nucleus"	"GO:0004871///GO:0044822///GO:0005515///GO:0003735"	"GO:0043123///GO:0007165///GO:0006614///GO:0000184///GO:0006364///GO:0006412///GO:0006413///GO:0019083"	"GO:0005829///GO:0022625///GO:0005634"	-0.300604539507935	7.3481903351875	-4.23760696342271	0.000565325717505138	0.389321980888475	-0.38759654205201
"234087_at"	""	""	""	""	""	""	"Homo sapiens cDNA FLJ12281 fis, clone MAMMA1001745"	10433720	"AK022343"	NA	NA	""	""	""	""	""	""	""	""	""	0.263341110190477	3.536345098375	4.23191619723905	0.000572271169140919	0.389321980888475	-0.396680251512407
"202057_at"	"karyopherin subunit alpha 1"	"KPNA1"	"3836"	""	""	""	"Homo sapiens karyopherin alpha 1 (importin alpha 5), mRNA (cDNA clone MGC:8554 IMAGE:2822859), complete cds"	33876616	"BC002374"	NA	NA	""	"3q21"	"Chromosome 3, NC_000003.12 (122421901..122514939, complement)"	"nuclear localization sequence binding///protein binding///protein transporter activity"	"NLS-bearing protein import into nucleus///apoptotic DNA fragmentation///intracellular transport of virus///modulation by virus of host process///regulation of DNA recombination"	"cytoplasm///cytosol///cytosol///dendrite///nuclear pore///nucleoplasm///nucleoplasm///nucleoplasm///nucleus///nucleus"	"GO:0008139///GO:0005515///GO:0008565"	"GO:0006607///GO:0006309///GO:0075733///GO:0019054///GO:0000018"	"GO:0005737///GO:0005829///GO:0005829///GO:0030425///GO:0005643///GO:0005654///GO:0005654///GO:0005654///GO:0005634///GO:0005634"	-0.374543343444444	4.9445008026875	-4.21878045244525	0.000588634769026466	0.389321980888475	-0.417661932558095
"209340_at"	"UDP-N-acetylglucosamine pyrophosphorylase 1"	"UAP1"	"6675"	""	""	""	"Homo sapiens AgX-1 antigen mRNA, complete cds"	688010	"S73498"	NA	NA	""	"1q23.3"	"Chromosome 1, NC_000001.11 (162561440..162599843)"	"UDP-N-acetylglucosamine diphosphorylase activity///carbohydrate binding///identical protein binding"	"UDP-N-acetylglucosamine biosynthetic process///UDP-N-acetylglucosamine biosynthetic process"	"cytoplasm///cytosol///cytosol///nucleoplasm///plasma membrane"	"GO:0003977///GO:0030246///GO:0042802"	"GO:0006048///GO:0006048"	"GO:0005737///GO:0005829///GO:0005829///GO:0005654///GO:0005886"	-0.781544149476193	9.9041952889375	-4.21826877848525	0.00058928167616709	0.389321980888475	-0.418479625179724
"226785_at"	"ATPase phospholipid transporting 11C"	"ATP11C"	"286410"	""	""	""	"naa13f04.x1 NCI_CGAP_Pr28 Homo sapiens cDNA clone IMAGE:3254910 3-, mRNA sequence"	11546689	"BF475862"	NA	NA	""	"Xq27.1"	"Chromosome X, NC_000023.11 (139726346..139933083, complement)"	"ATP binding///magnesium ion binding///phospholipid-translocating ATPase activity///phospholipid-translocating ATPase activity///protein binding"	"ion transmembrane transport///phospholipid translocation///positive regulation of B cell differentiation///pre-B cell differentiation"	"endoplasmic reticulum///endoplasmic reticulum membrane///integral component of membrane///lysosomal membrane///plasma membrane///plasma membrane///recycling endosome"	"GO:0005524///GO:0000287///GO:0004012///GO:0004012///GO:0005515"	"GO:0034220///GO:0045332///GO:0045579///GO:0002329"	"GO:0005783///GO:0005789///GO:0016021///GO:0005765///GO:0005886///GO:0005886///GO:0055037"	-0.513115745126983	8.4204143600625	-4.21550378992567	0.000592789911093828	0.389321980888475	-0.422898793620747
"226255_at"	"zinc finger and BTB domain containing 33"	"ZBTB33"	"10009"	""	""	""	"bb81a10.x1 NIH_MGC_10 Homo sapiens cDNA clone IMAGE:3048762 3-, mRNA sequence"	9185837	"BE302089"	NA	NA	""	"Xq23"	"Chromosome X, NC_000023.11 (120250752..120258396)"	"metal ion binding///methyl-CpG binding///protein binding///sequence-specific DNA binding"	"Wnt signaling pathway///intracellular signal transduction///negative regulation of transcription, DNA-templated///negative regulation of transcription, DNA-templated///transcription, DNA-templated"	"cytoplasm///nucleolus///nucleoplasm///nucleus///plasma membrane"	"GO:0046872///GO:0008327///GO:0005515///GO:0043565"	"GO:0016055///GO:0035556///GO:0045892///GO:0045892///GO:0006351"	"GO:0005737///GO:0005730///GO:0005654///GO:0005634///GO:0005886"	-0.674324547936511	8.0392515035	-4.20586274963485	0.000605188731465902	0.389321980888475	-0.438314427259916
"211959_at"	"insulin like growth factor binding protein 5"	"IGFBP5"	"3488"	""	""	""	"ws52h07.x1 NCI_CGAP_Brn25 Homo sapiens cDNA clone IMAGE:2500861 3-, mRNA sequence"	5856310	"AW007532"	NA	NA	""	"2q35"	"Chromosome 2, NC_000002.12 (216672105..216695549, complement)"	"fibronectin binding///insulin-like growth factor I binding///insulin-like growth factor II binding///protein binding"	"cellular protein metabolic process///cellular response to cAMP///cellular response to organic cyclic compound///female pregnancy///glucose homeostasis///glucose metabolic process///hair follicle morphogenesis///intracellular signal transduction///lung alveolus development///mammary gland involution///negative regulation of cell migration///negative regulation of growth///negative regulation of insulin-like growth factor receptor signaling pathway///negative regulation of muscle tissue development///negative regulation of osteoblast differentiation///negative regulation of skeletal muscle hypertrophy///negative regulation of smooth muscle cell migration///negative regulation of smooth muscle cell proliferation///negative regulation of translation///osteoblast differentiation///positive regulation of insulin-like growth factor receptor signaling pathway///positive regulation of protein kinase B signaling///regulation of cell growth///regulation of glucose metabolic process///response to growth hormone///signal transduction///skeletal muscle tissue growth///striated muscle cell differentiation///type B pancreatic cell proliferation"	"extracellular region///extracellular region///insulin-like growth factor binding protein complex///insulin-like growth factor ternary complex///intracellular"	"GO:0001968///GO:0031994///GO:0031995///GO:0005515"	"GO:0044267///GO:0071320///GO:0071407///GO:0007565///GO:0042593///GO:0006006///GO:0031069///GO:0035556///GO:0048286///GO:0060056///GO:0030336///GO:0045926///GO:0043569///GO:1901862///GO:0045668///GO:1904205///GO:0014912///GO:0048662///GO:0017148///GO:0001649///GO:0043568///GO:0051897///GO:0001558///GO:0010906///GO:0060416///GO:0007165///GO:0048630///GO:0051146///GO:0044342"	"GO:0005576///GO:0005576///GO:0016942///GO:0042567///GO:0005622"	0.857926750777777	6.0360730316875	4.20242057401925	0.000609678832875954	0.389321980888475	-0.44382085762256
"229105_at"	"G protein-coupled receptor 39"	"GPR39"	"2863"	""	""	""	"AV717094 DCB Homo sapiens cDNA clone DCBAZD04 5-, mRNA sequence"	10814246	"AV717094"	NA	NA	""	"2q21-q22"	"Chromosome 2, NC_000002.12 (132415972..132646596)"	"G-protein coupled receptor activity///metal ion binding"	"G-protein coupled receptor signaling pathway"	"integral component of plasma membrane///plasma membrane"	"GO:0004930///GO:0046872"	"GO:0007186"	"GO:0005887///GO:0005886"	0.726085127968253	4.589480430375	4.20210899324848	0.000610086930534482	0.389321980888475	-0.444319357224336
"204688_at"	"sarcoglycan epsilon"	"SGCE"	"8910"	""	""	""	"Homo sapiens sarcoglycan epsilon (SGCE), transcript variant 2, mRNA"	150378491	"NM_003919"	NA	NA	""	"7q21.3"	"Chromosome 7, NC_000007.14 (94585224..94656209, complement)"	""	"cell-matrix adhesion///membrane organization///muscle organ development///muscle system process"	"Golgi apparatus///cytoskeleton///dendrite///dendrite membrane///dystrophin-associated glycoprotein complex///integral component of plasma membrane///plasma membrane///sarcoglycan complex///sarcolemma"	""	"GO:0007160///GO:0061024///GO:0007517///GO:0003012"	"GO:0005794///GO:0005856///GO:0030425///GO:0032590///GO:0016010///GO:0005887///GO:0005886///GO:0016012///GO:0042383"	-1.22975799204762	6.5654610758125	-4.20130331325727	0.000611143464107523	0.389321980888475	-0.445608418909476
"203913_s_at"	"hydroxyprostaglandin dehydrogenase 15-(NAD)"	"HPGD"	"3248"	""	""	""	"AL574184 Homo sapiens PLACENTA COT 25-NORMALIZED Homo sapiens cDNA clone CS0DI039YJ22 3-PRIME, mRNA sequence"	31295519	"AL574184"	NA	NA	""	"4q34-q35"	"Chromosome 4, NC_000004.12 (174490177..174522898, complement)"	"15-hydroxyprostaglandin dehydrogenase (NAD+) activity///15-hydroxyprostaglandin dehydrogenase (NAD+) activity///15-hydroxyprostaglandin dehydrogenase (NAD+) activity///NAD binding///NAD+ binding///catalytic activity///prostaglandin E receptor activity///protein homodimerization activity"	"ductus arteriosus closure///female pregnancy///lipoxin metabolic process///lipoxygenase pathway///negative regulation of cell cycle///ovulation///oxidation-reduction process///parturition///prostaglandin metabolic process///thrombin receptor signaling pathway///transforming growth factor beta receptor signaling pathway"	"basolateral plasma membrane///cytoplasm///cytosol///cytosol///extracellular exosome///nucleoplasm"	"GO:0016404///GO:0016404///GO:0016404///GO:0051287///GO:0070403///GO:0003824///GO:0004957///GO:0042803"	"GO:0097070///GO:0007565///GO:2001300///GO:0019372///GO:0045786///GO:0030728///GO:0055114///GO:0007567///GO:0006693///GO:0070493///GO:0007179"	"GO:0016323///GO:0005737///GO:0005829///GO:0005829///GO:0070062///GO:0005654"	-0.850072882555557	8.4195202104375	-4.20030853788239	0.000612450523715495	0.389321980888475	-0.447200127095231
"225544_at"	"T-box 3"	"TBX3"	"6926"	""	""	""	"wf07f09.x1 Soares_NFL_T_GBC_S1 Homo sapiens cDNA clone IMAGE:2349929 3-, mRNA sequence"	5392904	"AI806338"	NA	NA	""	"12q24.21"	"Chromosome 12, NC_000012.12 (114670254..114684164, complement)"	"RNA polymerase II activating transcription factor binding///RNA polymerase II core promoter proximal region sequence-specific DNA binding///RNA polymerase II transcription factor binding///protein binding///sequence-specific DNA binding///transcriptional repressor activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"anterior/posterior axis specification, embryo///atrioventricular bundle cell differentiation///blood vessel development///branching involved in mammary gland duct morphogenesis///cardiac muscle cell fate commitment///cell aging///cellular senescence///embryonic digit morphogenesis///embryonic forelimb morphogenesis///embryonic hindlimb morphogenesis///female genitalia development///follicle-stimulating hormone secretion///forelimb morphogenesis///heart looping///in utero embryonic development///limbic system development///luteinizing hormone secretion///male genitalia development///mammary gland development///mammary placode formation///mesoderm morphogenesis///negative regulation of apoptotic process///negative regulation of epithelial cell differentiation///negative regulation of myoblast differentiation///negative regulation of transcription from RNA polymerase II promoter///negative regulation of transcription, DNA-templated///organ morphogenesis///outflow tract morphogenesis///palate development///positive regulation of cell cycle///positive regulation of cell proliferation///positive regulation of stem cell proliferation///positive regulation of transcription, DNA-templated///regulation of transcription from RNA polymerase II promoter///sinoatrial node cell development///skeletal system development///specification of organ position///stem cell population maintenance///transcription, DNA-templated///ventricular septum morphogenesis"	"nucleus"	"GO:0001102///GO:0000978///GO:0001085///GO:0005515///GO:0043565///GO:0001078"	"GO:0008595///GO:0003167///GO:0001568///GO:0060444///GO:0060923///GO:0007569///GO:0090398///GO:0042733///GO:0035115///GO:0035116///GO:0030540///GO:0046884///GO:0035136///GO:0001947///GO:0001701///GO:0021761///GO:0032275///GO:0030539///GO:0030879///GO:0060596///GO:0048332///GO:0043066///GO:0030857///GO:0045662///GO:0000122///GO:0045892///GO:0009887///GO:0003151///GO:0060021///GO:0045787///GO:0008284///GO:2000648///GO:0045893///GO:0006357///GO:0060931///GO:0001501///GO:0010159///GO:0019827///GO:0006351///GO:0060412"	"GO:0005634"	0.575236722904761	6.0064495519375	4.19059155278859	0.000625367615808827	0.389321980888475	-0.462753758611994
