"ID"	"Gene.title"	"Gene.symbol"	"Gene.ID"	"UniGene.title"	"UniGene.symbol"	"UniGene.ID"	"Nucleotide.Title"	"GI"	"GenBank.Accession"	"Platform_CLONEID"	"Platform_ORF"	"Platform_SPOTID"	"Chromosome.location"	"Chromosome.annotation"	"GO.Function"	"GO.Process"	"GO.Component"	"GO.Function.ID"	"GO.Process.ID"	"GO.Component.ID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
8033159	"persephin///persephin"	"PSPN///PSPN"	"5623///5623"	"Persephin"	"PSPN"	"Hs.248159"	"Homo sapiens persephin (PSPN), mRNA///Homo sapiens persephin mRNA, complete cds"	"21614546///2935709"	"NM_004158///AF040962"	NA	NA	"chr19:6375305-6375860"	"19p13.3///19p13.3"	"Chromosome 19, NC_000019.10 (6375294..6375849, complement)///Chromosome 19, NC_000019.10 (6375294..6375849, complement)"	"Ras guanyl-nucleotide exchange factor activity///growth factor activity///receptor binding///Ras guanyl-nucleotide exchange factor activity///growth factor activity///receptor binding"	"MAPK cascade///central nervous system development///nervous system development///positive regulation of GTPase activity///MAPK cascade///central nervous system development///nervous system development///positive regulation of GTPase activity"	"extracellular region///intracellular///extracellular region///intracellular"	"GO:0005088///GO:0008083///GO:0005102///GO:0005088///GO:0008083///GO:0005102"	"GO:0000165///GO:0007417///GO:0007399///GO:0043547///GO:0000165///GO:0007417///GO:0007399///GO:0043547"	"GO:0005576///GO:0005622///GO:0005576///GO:0005622"	0.376996289571427	4.73515979692308	4.02450524489353	0.000405922620137938	0.169866984974875	0.0340413308775016
7999360	"ribosomal protein L21 pseudogene 28///ribosomal protein L21"	"RPL21P28///RPL21"	"100131205///6144"	""	""	""	"Homo sapiens ribosomal protein L21 (RPL21), mRNA///Homo sapiens ribosomal protein L21 pseudogene 28 (RPL21P28), non-coding RNA///Homo sapiens full open reading frame cDNA clone RZPDo834D0315D for gene RPL21, ribosomal protein L21; complete cds, incl. stopcodon"	"78190465///223941831///48146180"	"NM_000982///NR_026911///CR457032"	NA	NA	"chr16:9250470-9250738"	"1q32.3///13q12.2"	"Chromosome 1, NC_000001.11 (212051486..212052051, complement)///Chromosome 13, NC_000013.11 (27251555..27256568)"	"RNA binding///poly(A) RNA binding///protein binding///structural constituent of ribosome"	"SRP-dependent cotranslational protein targeting to membrane///nuclear-transcribed mRNA catabolic process, nonsense-mediated decay///rRNA processing///translation///translational initiation///viral transcription"	"cytoplasm///cytosol///cytosolic large ribosomal subunit///membrane///nucleolus"	"GO:0003723///GO:0044822///GO:0005515///GO:0003735"	"GO:0006614///GO:0000184///GO:0006364///GO:0006412///GO:0006413///GO:0019083"	"GO:0005737///GO:0005829///GO:0022625///GO:0016020///GO:0005730"	0.494247349869045	8.12787636369231	4.020587221468	0.000410179169824415	0.169866984974875	0.0253087251948045
7916167	"origin recognition complex subunit 1"	"ORC1"	"4998"	""	""	""	"Homo sapiens origin recognition complex subunit 1 (ORC1), transcript variant 1, mRNA///Homo sapiens origin recognition complex subunit 1 (ORC1), transcript variant 2, mRNA///Homo sapiens origin recognition complex subunit 1 (ORC1), transcript variant 3, mRNA///Human replication control protein 1 (PARC1) mRNA, complete cds"	"299890791///299890792///299890794///1171203"	"NM_004153///NM_001190818///NM_001190819///U43416"	NA	NA	"chr1:52838501-52870131"	"1p32"	"Chromosome 1, NC_000001.11 (52371408..52404471, complement)"	"ATP binding///DNA binding///chromatin binding///protein binding"	"DNA replication///DNA replication initiation///G1/S transition of mitotic cell cycle///positive regulation of G0 to G1 transition///positive regulation of smooth muscle cell proliferation///regulation of transcription involved in G1/S transition of mitotic cell cycle"	"cytoplasm///cytosol///colocalizes_with nuclear chromosome, telomeric region///nuclear origin of replication recognition complex///nucleolus///nucleoplasm///nucleus///origin recognition complex///plasma membrane"	"GO:0005524///GO:0003677///GO:0003682///GO:0005515"	"GO:0006260///GO:0006270///GO:0000082///GO:0070318///GO:0048661///GO:0000083"	"GO:0005737///GO:0005829///colocalizes_with GO:0000784///GO:0005664///GO:0005730///GO:0005654///GO:0005634///GO:0000808///GO:0005886"	-0.500051670452382	4.05758178911538	-4.01494156840198	0.000416390005126314	0.169866984974875	0.0127277278161326
7979044	"ninein"	"NIN"	"51199"	""	""	""	"Homo sapiens ninein (NIN), transcript variant 2, mRNA///Homo sapiens ninein (NIN), transcript variant 5, mRNA///Homo sapiens ninein (NIN), transcript variant 1, mRNA///Homo sapiens ninein (NIN), transcript variant 6, mRNA///Homo sapiens ninein isotype 3 mRNA, complete cds///Homo sapiens ninein isotype 1 mRNA, complete cds///Homo sapiens ninein isotype 2 mRNA, complete cds///Homo sapiens ninein isoform 6 mRNA, complete cds, alternatively spliced///Homo sapiens ninein mRNA, complete cds///Homo sapiens ninein-Lm isoform (ninein) mRNA, complete cds///Homo sapiens ninein (GSK3B interacting protein), mRNA (cDNA clone MGC:104964 IMAGE:3090109), complete cds///Homo sapiens truncated ninein isoform 1 mRNA, exon and partial cds, alternatively spliced"	"148536868///33946320///148536870///291167746///12655863///12655859///12655861///52699550///21930291///21930286///60688400///52699552"	"NM_020921///NM_182946///NM_182944///NM_016350///AF223939///AF223937///AF223938///AY736182///AF212162///AF302773///BC090932///AY736183"	NA	NA	"chr14:51186481-51297847"	"14q22.1"	"Chromosome 14, NC_000014.9 (50719763..50831121, complement)"	"GTP binding///calcium ion binding///protein binding"	"centrosome localization///centrosome-templated microtubule nucleation///microtubule anchoring at centrosome"	"centriole///centrosome///ciliary transition fiber///microtubule minus-end///mitotic spindle pole///nucleolus///pericentriolar material///spindle pole"	"GO:0005525///GO:0005509///GO:0005515"	"GO:0051642///GO:0090222///GO:0034454"	"GO:0005814///GO:0005813///GO:0097539///GO:0036449///GO:0097431///GO:0005730///GO:0000242///GO:0000922"	-0.481902024726192	6.13012321353846	-4.01407837140417	0.000417347740469854	0.169866984974875	0.010804375999693
7989708	"mitochondrial methionyl-tRNA formyltransferase"	"MTFMT"	"123263"	""	""	""	"Homo sapiens mitochondrial methionyl-tRNA formyltransferase (MTFMT), mRNA///Homo sapiens mitochondrial methionyl-tRNA formyltransferase, mRNA (cDNA clone MGC:21764 IMAGE:4707448), complete cds"	"164663774///19116216"	"NM_139242///BC016630"	NA	NA	"chr15:65294848-65321965"	"15q22.31"	"Chromosome 15, NC_000015.10 (65001512..65029639, complement)"	"methionyl-tRNA formyltransferase activity"	"conversion of methionyl-tRNA to N-formyl-methionyl-tRNA///translational initiation"	"mitochondrion"	"GO:0004479"	"GO:0071951///GO:0006413"	"GO:0005739"	0.24475349386905	6.85354540473077	4.0134017759148	0.00041809995321226	0.169866984974875	0.00929684751874937
7924144	"ribosomal protein L21 pseudogene 28///ribosomal protein L21"	"RPL21P28///RPL21"	"100131205///6144"	""	""	""	"Homo sapiens ribosomal protein L21 pseudogene 28 (RPL21P28), non-coding RNA///Homo sapiens ribosomal protein L21 (RPL21), mRNA///Homo sapiens ribosomal protein L21, mRNA (cDNA clone MGC:104275 IMAGE:6724053), complete cds"	"223941831///78190465///75775112"	"NR_026911///NM_000982///BC104667"	NA	NA	"chr1:212224786-212225388"	"1q32.3///13q12.2"	"Chromosome 1, NC_000001.11 (212051486..212052051, complement)///Chromosome 13, NC_000013.11 (27251555..27256568)"	"RNA binding///poly(A) RNA binding///protein binding///structural constituent of ribosome"	"SRP-dependent cotranslational protein targeting to membrane///nuclear-transcribed mRNA catabolic process, nonsense-mediated decay///rRNA processing///translation///translational initiation///viral transcription"	"cytoplasm///cytosol///cytosolic large ribosomal subunit///membrane///nucleolus"	"GO:0003723///GO:0044822///GO:0005515///GO:0003735"	"GO:0006614///GO:0000184///GO:0006364///GO:0006412///GO:0006413///GO:0019083"	"GO:0005737///GO:0005829///GO:0022625///GO:0016020///GO:0005730"	0.405055330440479	8.31093447519231	4.00619896799193	0.000426190945143121	0.169866984974875	-0.00674943727595423
8162586	"solute carrier family 35 member D2"	"SLC35D2"	"11046"	""	""	""	"Homo sapiens solute carrier family 35 member D2 (SLC35D2), transcript variant 1, mRNA///Homo sapiens SLC35D2 mRNA for nucleotide sugar transporter UGTrel8, complete cds"	"223029425///37665595"	"NM_007001///AB122077"	NA	NA	"chr9:99082988-99146020"	"9q22.32"	"Chromosome 9, NC_000009.12 (96313437..96383710, complement)"	"nucleotide-sugar transmembrane transporter activity///nucleotide-sugar transmembrane transporter activity///pyrimidine nucleotide-sugar transmembrane transporter activity"	"biological_process///carbohydrate transport///glycosaminoglycan biosynthetic process///keratan sulfate biosynthetic process///pyrimidine nucleotide-sugar transmembrane transport"	"Golgi membrane///cellular_component///integral component of membrane"	"GO:0005338///GO:0005338///GO:0015165"	"GO:0008150///GO:0008643///GO:0006024///GO:0018146///GO:0090481"	"GO:0000139///GO:0005575///GO:0016021"	0.318667783869048	7.61926069192308	4.0046493751289	0.000427951659574016	0.169866984974875	-0.0102010253305558
8134339	"paternally expressed 10"	"PEG10"	"23089"	""	""	""	"Homo sapiens paternally expressed 10 (PEG10), transcript variant 1, mRNA///Homo sapiens paternally expressed 10 (PEG10), transcript variant 1, mRNA///Homo sapiens paternally expressed 10 (PEG10), transcript variant 1, mRNA///Homo sapiens paternally expressed 10 (PEG10), transcript variant 1, mRNA///Homo sapiens paternally expressed 10 (PEG10), transcript variant 2, mRNA///Homo sapiens paternally expressed 10 (PEG10), transcript variant 2, mRNA///Homo sapiens MEF3L1 mRNA for MEF3 like 1, complete cds"	"94421474///94421472///296785057///296785059///698980029///698980030///15721856"	"NM_015068///NM_001040152///NM_001184961///NM_001184962///NM_001172437///NM_001172438///AB049150"	NA	NA	"chr7:94285637-94299007"	"7q21"	"Chromosome 7, NC_000007.14 (94656325..94669695)"	"DNA binding///poly(A) RNA binding///protein binding///zinc ion binding"	"apoptotic process///cell differentiation///negative regulation of transforming growth factor beta receptor signaling pathway"	"cytoplasm///nucleus"	"GO:0003677///GO:0044822///GO:0005515///GO:0008270"	"GO:0006915///GO:0030154///GO:0030512"	"GO:0005737///GO:0005634"	-1.9994325572619	6.640853663	-3.99940365946826	0.000433965370107779	0.169866984974875	-0.0218839123603418
7933933	"DnaJ heat shock protein family (Hsp40) member C12"	"DNAJC12"	"56521"	""	""	""	"Homo sapiens DnaJ heat shock protein family (Hsp40) member C12 (DNAJC12), transcript variant 1, mRNA///Homo sapiens DnaJ heat shock protein family (Hsp40) member C12 (DNAJC12), transcript variant 2, mRNA///Homo sapiens J domain containing protein 1 isoform a (JDP1) mRNA, complete cds"	"41406092///41406093///5815352"	"NM_021800///NM_201262///AF176012"	NA	NA	"chr10:69556048-69597937"	"10q22.1"	"Chromosome 10, NC_000010.11 (67796665..67838179, complement)"	""	""	""	""	""	""	0.602862393142856	7.33390834230769	3.99783781924099	0.00043577651828479	0.169866984974875	-0.0253707882584964
7934278	"prolyl 4-hydroxylase subunit alpha 1"	"P4HA1"	"5033"	""	""	""	"Homo sapiens prolyl 4-hydroxylase subunit alpha 1 (P4HA1), transcript variant 1, mRNA///Homo sapiens prolyl 4-hydroxylase subunit alpha 1 (P4HA1), transcript variant 2, mRNA///Homo sapiens prolyl 4-hydroxylase subunit alpha 1 (P4HA1), transcript variant 3, mRNA///Homo sapiens prolyl 4-hydroxylase subunit alpha 1 (P4HA1), transcript variant 4, mRNA///Homo sapiens prolyl 4-hydroxylase, alpha polypeptide I, mRNA (cDNA clone MGC:33137 IMAGE:4797051), complete cds"	"217272856///217272847///217272848///217272850///23271225"	"NM_000917///NM_001017962///NM_001142595///NM_001142596///BC034998"	NA	NA	"chr10:74765545-74856624"	"10q22.1"	"Chromosome 10, NC_000010.11 (73007217..73096974, complement)"	"L-ascorbic acid binding///iron ion binding///oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen///procollagen-proline 4-dioxygenase activity///protein binding"	"collagen fibril organization///oxidation-reduction process///peptidyl-proline hydroxylation to 4-hydroxy-L-proline"	"endoplasmic reticulum///endoplasmic reticulum lumen///intracellular membrane-bounded organelle///membrane///mitochondrion///procollagen-proline 4-dioxygenase complex"	"GO:0031418///GO:0005506///GO:0016702///GO:0004656///GO:0005515"	"GO:0030199///GO:0055114///GO:0018401"	"GO:0005783///GO:0005788///GO:0043231///GO:0016020///GO:0005739///GO:0016222"	1.23367358459524	7.58077801484615	3.99375114607894	0.000440538530247375	0.169866984974875	-0.0344701681998032
8081036	"cell adhesion molecule 2"	"CADM2"	"253559"	""	""	""	"Homo sapiens cell adhesion molecule 2 (CADM2), transcript variant 1, mRNA///Homo sapiens cell adhesion molecule 2 (CADM2), transcript variant 2, mRNA///Homo sapiens cell adhesion molecule 2 (CADM2), transcript variant 3, mRNA///Homo sapiens cell adhesion molecule 2, mRNA (cDNA clone MGC:104534 IMAGE:5259422), complete cds"	"264681532///264681534///264681531///77415338"	"NM_001167674///NM_001167675///NM_153184///BC105999"	NA	NA	"chr3:85008133-86117951"	"3p12.1"	"Chromosome 3, NC_000003.12 (84958982..86074429)"	"cell adhesion molecule binding///protein homodimerization activity///receptor activity///receptor binding"	"adherens junction organization///cell recognition///heterophilic cell-cell adhesion via plasma membrane cell adhesion molecules///homophilic cell adhesion via plasma membrane adhesion molecules"	"axon///cell-cell adherens junction///integral component of plasma membrane///plasma membrane///synapse"	"GO:0050839///GO:0042803///GO:0004872///GO:0005102"	"GO:0034332///GO:0008037///GO:0007157///GO:0007156"	"GO:0030424///GO:0005913///GO:0005887///GO:0005886///GO:0045202"	0.713699528678572	4.00864387603846	3.9930355550609	0.000441377627218377	0.169866984974875	-0.0360633543993218
7948912	"cholinergic receptor muscarinic 1"	"CHRM1"	"1128"	""	""	""	"Homo sapiens cholinergic receptor muscarinic 1 (CHRM1), mRNA///Homo sapiens cholinergic receptor, muscarinic 1, mRNA (cDNA clone MGC:30125 IMAGE:4931283), complete cds"	"37622909///18605808"	"NM_000738///BC022984"	NA	NA	"chr11:62676151-62689017"	"11q13"	"Chromosome 11, NC_000011.10 (62908675..62921861, complement)"	"G-protein coupled acetylcholine receptor activity///drug binding///phosphatidylinositol phospholipase C activity"	"G-protein coupled acetylcholine receptor signaling pathway///G-protein coupled receptor signaling pathway///adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway///cell proliferation///cellular protein modification process///cognition///nervous system development///neuromuscular synaptic transmission///phospholipase C-activating G-protein coupled acetylcholine receptor signaling pathway///positive regulation of cell proliferation///positive regulation of intracellular protein transport///positive regulation of ion transport///protein kinase C-activating G-protein coupled receptor signaling pathway///regulation of locomotion///regulation of vascular smooth muscle contraction///saliva secretion///signal transduction///synaptic transmission, cholinergic"	"asymmetric synapse///axon terminus///cell junction///dendrite///integral component of plasma membrane///membrane///plasma membrane///postsynaptic density///postsynaptic membrane///synapse"	"GO:0016907///GO:0008144///GO:0004435"	"GO:0007213///GO:0007186///GO:0007197///GO:0008283///GO:0006464///GO:0050890///GO:0007399///GO:0007274///GO:0007207///GO:0008284///GO:0090316///GO:0043270///GO:0007205///GO:0040012///GO:0003056///GO:0046541///GO:0007165///GO:0007271"	"GO:0032279///GO:0043679///GO:0030054///GO:0030425///GO:0005887///GO:0016020///GO:0005886///GO:0014069///GO:0045211///GO:0045202"	0.316098652928571	3.65950403203846	3.99271597274145	0.000441752874968855	0.169866984974875	-0.036774855694083
8061013	"isthmin 1, angiogenesis inhibitor"	"ISM1"	"140862"	""	""	""	"Homo sapiens isthmin 1, angiogenesis inhibitor (ISM1), mRNA"	"153791191"	"NM_080826"	NA	NA	"chr20:13251151-13281298"	"20p12.1"	"Chromosome 20, NC_000020.11 (13221771..13326734)"	""	""	"extracellular region"	""	""	"GO:0005576"	-1.04354846285714	6.60970258776923	-3.99247015870797	0.000442041718895518	0.169866984974875	-0.037322117154039
8127854	"malic enzyme 1"	"ME1"	"4199"	""	""	""	"Homo sapiens malic enzyme 1 (ME1), mRNA"	"574957071"	"NM_002395"	NA	NA	"chr6:83920108-84140790"	"6q12"	"Chromosome 6, NC_000006.12 (83210389..83431219, complement)"	"ADP binding///NAD binding///NADP binding///electron carrier activity///malate dehydrogenase (decarboxylating) (NAD+) activity///malate dehydrogenase (decarboxylating) (NADP+) activity///malate dehydrogenase (decarboxylating) (NADP+) activity///malic enzyme activity///malic enzyme activity///manganese ion binding///oxaloacetate decarboxylase activity"	"NADP biosynthetic process///carbohydrate metabolic process///malate metabolic process///oxidation-reduction process///protein tetramerization///regulation of NADP metabolic process///response to carbohydrate///response to hormone"	"cytosol///cytosol///mitochondrion"	"GO:0043531///GO:0051287///GO:0050661///GO:0009055///GO:0004471///GO:0004473///GO:0004473///GO:0004470///GO:0004470///GO:0030145///GO:0008948"	"GO:0006741///GO:0005975///GO:0006108///GO:0055114///GO:0051262///GO:1902031///GO:0009743///GO:0009725"	"GO:0005829///GO:0005829///GO:0005739"	-1.10217409302381	6.80170461461538	-3.98673279495206	0.000448836442245169	0.169866984974875	-0.0500938551089858
7951408	"caspase recruitment domain family member 16"	"CARD16"	"114769"	""	""	""	"Homo sapiens caspase recruitment domain family member 16 (CARD16), transcript variant 2, mRNA///Homo sapiens caspase recruitment domain family member 16 (CARD16), transcript variant 1, mRNA"	"62953111///62953112"	"NM_052889///NM_001017534"	NA	NA	"chr11:104912053-104916103"	"11q22"	"Chromosome 11, NC_000011.10 (105040218..105045416, complement)"	"cysteine-type endopeptidase inhibitor activity"	"negative regulation of endopeptidase activity///regulation of apoptotic process"	""	"GO:0004869"	"GO:0010951///GO:0042981"	""	-0.381795683761904	4.46039368592308	-3.9854791419433	0.000450334758481612	0.169866984974875	-0.0528841850821395
8019988	"protein tyrosine phosphatase, receptor type M"	"PTPRM"	"5797"	""	""	""	"Homo sapiens protein tyrosine phosphatase, receptor type M (PTPRM), transcript variant 1, mRNA///Homo sapiens protein tyrosine phosphatase, receptor type M (PTPRM), transcript variant 2, mRNA///Homo sapiens protein tyrosine phosphatase, receptor type, M, mRNA (cDNA clone MGC:166994 IMAGE:8860327), complete cds"	"157419151///157419149///156230466"	"NM_001105244///NM_002845///BC151842"	NA	NA	"chr18:7567817-8406854"	"18p11.2"	"Chromosome 18, NC_000018.10 (7567316..8406861)"	"cadherin binding///identical protein binding///protein binding///protein tyrosine phosphatase activity///transmembrane receptor protein tyrosine phosphatase activity"	"homophilic cell adhesion via plasma membrane adhesion molecules///negative regulation of angiogenesis///negative regulation of endothelial cell migration///negative regulation of endothelial cell proliferation///neuron projection development///neuron projection development///peptidyl-tyrosine dephosphorylation///positive regulation of vasodilation///protein dephosphorylation///response to drug///retina layer formation///retinal ganglion cell axon guidance///signal transduction"	"cell-cell adherens junction///cell-cell junction///cytoplasm///integral component of plasma membrane///lamellipodium///perinuclear region of cytoplasm"	"GO:0045296///GO:0042802///GO:0005515///GO:0004725///GO:0005001"	"GO:0007156///GO:0016525///GO:0010596///GO:0001937///GO:0031175///GO:0031175///GO:0035335///GO:0045909///GO:0006470///GO:0042493///GO:0010842///GO:0031290///GO:0007165"	"GO:0005913///GO:0005911///GO:0005737///GO:0005887///GO:0030027///GO:0048471"	-0.391521140488094	8.12608048273077	-3.98196156363662	0.000454565149295908	0.169866984974875	-0.0607127320188878
7933084	"nicotinamide phosphoribosyltransferase"	"NAMPT"	"10135"	""	""	""	"Homo sapiens nicotinamide phosphoribosyltransferase (NAMPT), mRNA///Human pre-B cell enhancing factor (PBEF) mRNA, complete cds"	"111161293///404012"	"NM_005746///U02020"	NA	NA	"chr10:36811744-36813162"	"7q22.3"	"Chromosome 7, NC_000007.14 (106248285..106285732, complement)"	"cytokine activity///drug binding///nicotinamide phosphoribosyltransferase activity///nicotinate-nucleotide diphosphorylase (carboxylating) activity///protein binding///protein homodimerization activity"	"NAD biosynthetic process///NOT adipose tissue development///cell-cell signaling///circadian regulation of gene expression///circadian rhythm///female pregnancy///NOT insulin receptor signaling pathway///nicotinamide metabolic process///positive regulation of cell proliferation///positive regulation of nitric-oxide synthase biosynthetic process///positive regulation of smooth muscle cell proliferation///positive regulation of transcription from RNA polymerase II promoter///response to organic cyclic compound///signal transduction"	"cell junction///cytosol///extracellular exosome///extracellular space///nucleoplasm"	"GO:0005125///GO:0008144///GO:0047280///GO:0004514///GO:0005515///GO:0042803"	"GO:0009435///NOT GO:0060612///GO:0007267///GO:0032922///GO:0007623///GO:0007565///NOT GO:0008286///GO:0006769///GO:0008284///GO:0051770///GO:0048661///GO:0045944///GO:0014070///GO:0007165"	"GO:0030054///GO:0005829///GO:0070062///GO:0005615///GO:0005654"	0.835243816869049	10.2269124824615	3.97485485486585	0.000463231597013664	0.169866984974875	-0.0765257308561091
7935627	"glutamic-oxaloacetic transaminase 1"	"GOT1"	"2805"	""	""	""	"Homo sapiens glutamic-oxaloacetic transaminase 1 (GOT1), mRNA///Human cytosolic aspartate aminotransferase mRNA, complete cds"	"197304792///179066"	"NM_002079///M37400"	NA	NA	"chr10:101156627-101190413"	"10q24.1-q25.1"	"Chromosome 10, NC_000010.11 (99396870..99430773, complement)"	"L-aspartate:2-oxoglutarate aminotransferase activity///L-aspartate:2-oxoglutarate aminotransferase activity///L-aspartate:2-oxoglutarate aminotransferase activity///L-cysteine:2-oxoglutarate aminotransferase activity///L-phenylalanine:2-oxoglutarate aminotransferase activity///carboxylic acid binding///identical protein binding///phosphatidylserine decarboxylase activity///pyridoxal phosphate binding"	"2-oxoglutarate metabolic process///Notch signaling pathway///aspartate biosynthetic process///aspartate catabolic process///aspartate metabolic process///cellular amino acid biosynthetic process///cellular response to insulin stimulus///fatty acid homeostasis///gluconeogenesis///glutamate catabolic process to 2-oxoglutarate///glutamate catabolic process to aspartate///glutamate metabolic process///glycerol biosynthetic process///oxaloacetate metabolic process///response to glucocorticoid"	"axon terminus///cytoplasm///cytosol///cytosol///extracellular exosome///lysosome///NOT mitochondrion///nucleus"	"GO:0004069///GO:0004069///GO:0004069///GO:0047801///GO:0080130///GO:0031406///GO:0042802///GO:0004609///GO:0030170"	"GO:0006103///GO:0007219///GO:0006532///GO:0006533///GO:0006531///GO:0008652///GO:0032869///GO:0055089///GO:0006094///GO:0019551///GO:0019550///GO:0006536///GO:0006114///GO:0006107///GO:0051384"	"GO:0043679///GO:0005737///GO:0005829///GO:0005829///GO:0070062///GO:0005764///NOT GO:0005739///GO:0005634"	0.424942418928577	10.8000883488462	3.97402174298363	0.000464258137013346	0.169866984974875	-0.0783791771449094
7968226	"ribosomal protein L21 pseudogene 28///ribosomal protein L21"	"RPL21P28///RPL21"	"100131205///6144"	""	""	""	"Homo sapiens ribosomal protein L21 (RPL21), mRNA///Homo sapiens ribosomal protein L21 pseudogene 28 (RPL21P28), non-coding RNA///Homo sapiens full open reading frame cDNA clone RZPDo834D0315D for gene RPL21, ribosomal protein L21; complete cds, incl. stopcodon"	"78190465///223941831///48146180"	"NM_000982///NR_026911///CR457032"	NA	NA	"chr13:27825446-27830828"	"1q32.3///13q12.2"	"Chromosome 1, NC_000001.11 (212051486..212052051, complement)///Chromosome 13, NC_000013.11 (27251555..27256568)"	"RNA binding///poly(A) RNA binding///protein binding///structural constituent of ribosome"	"SRP-dependent cotranslational protein targeting to membrane///nuclear-transcribed mRNA catabolic process, nonsense-mediated decay///rRNA processing///translation///translational initiation///viral transcription"	"cytoplasm///cytosol///cytosolic large ribosomal subunit///membrane///nucleolus"	"GO:0003723///GO:0044822///GO:0005515///GO:0003735"	"GO:0006614///GO:0000184///GO:0006364///GO:0006412///GO:0006413///GO:0019083"	"GO:0005737///GO:0005829///GO:0022625///GO:0016020///GO:0005730"	0.362194672880955	8.72854574338461	3.97080311401271	0.00046824511257518	0.169866984974875	-0.0855391618107131
8080466	"inter-alpha-trypsin inhibitor heavy chain 3"	"ITIH3"	"3699"	""	""	""	"Homo sapiens inter-alpha-trypsin inhibitor heavy chain 3 (ITIH3), mRNA///Homo sapiens inter-alpha (globulin) inhibitor H3, mRNA (cDNA clone MGC:126379 IMAGE:40035238), complete cds"	"133925808///78070481"	"NM_002217///BC107814"	NA	NA	"chr3:52828812-52842815"	"3p21.1"	"Chromosome 3, NC_000003.12 (52794768..52809009)"	"endopeptidase inhibitor activity///serine-type endopeptidase inhibitor activity"	"hyaluronan metabolic process///negative regulation of endopeptidase activity///platelet degranulation"	"extracellular exosome///extracellular region///extracellular region///platelet dense granule lumen"	"GO:0004866///GO:0004867"	"GO:0030212///GO:0010951///GO:0002576"	"GO:0070062///GO:0005576///GO:0005576///GO:0031089"	0.567403360285715	11.2530423561923	3.96829390929542	0.000471376650548028	0.169866984974875	-0.0911203525136495
7976496	"serpin family A member 3"	"SERPINA3"	"12"	""	""	""	"Homo sapiens serpin family A member 3 (SERPINA3), mRNA"	"73858562"	"NM_001085"	NA	NA	"chr14:95078714-95090397"	"14q32.1"	"Chromosome 14, NC_000014.9 (94612377..94624053)"	"DNA binding///protein binding///serine-type endopeptidase inhibitor activity"	"acute-phase response///inflammatory response///maintenance of gastrointestinal epithelium///negative regulation of endopeptidase activity///platelet degranulation///regulation of lipid metabolic process"	"blood microparticle///extracellular exosome///extracellular region///extracellular region///extracellular space///intracellular///nucleus///platelet alpha granule lumen"	"GO:0003677///GO:0005515///GO:0004867"	"GO:0006953///GO:0006954///GO:0030277///GO:0010951///GO:0002576///GO:0019216"	"GO:0072562///GO:0070062///GO:0005576///GO:0005576///GO:0005615///GO:0005622///GO:0005634///GO:0031093"	0.368800459523811	12.1750626688462	3.96515871823782	0.000475318386136419	0.169866984974875	-0.0980931139461765
7913858	"progestin and adipoQ receptor family member 7"	"PAQR7"	"164091"	""	""	""	"Homo sapiens progestin and adipoQ receptor family member 7 (PAQR7), mRNA///Homo sapiens progestin and adipoQ receptor family member VII, mRNA (cDNA clone MGC:22013 IMAGE:4400504), complete cds"	"304376325///22832763"	"NM_178422///BC034015"	NA	NA	"chr1:26187701-26197744"	"1p36.11"	"Chromosome 1, NC_000001.11 (25861484..25876707, complement)"	"steroid binding///steroid hormone receptor activity"	"multicellular organism development///oogenesis///response to steroid hormone///steroid hormone mediated signaling pathway"	"integral component of membrane///plasma membrane"	"GO:0005496///GO:0003707"	"GO:0007275///GO:0048477///GO:0048545///GO:0043401"	"GO:0016021///GO:0005886"	-0.518106614309525	4.38276797046154	-3.96055072637158	0.000481170697597356	0.169866984974875	-0.108339800999979
8101699	"protein phosphatase, Mg2+/Mn2+ dependent 1K"	"PPM1K"	"152926"	""	""	""	"Homo sapiens cDNA FLJ35131 fis, clone PLACE6008824"	"21751049"	"AK092450"	NA	NA	"chr4:89179936-89180414"	"4q22.1"	"Chromosome 4, NC_000004.12 (88257609..88284831, complement)"	"metal ion binding///protein binding///protein serine/threonine phosphatase activity"	"branched-chain amino acid catabolic process///protein dephosphorylation"	"mitochondrial matrix///mitochondrion"	"GO:0046872///GO:0005515///GO:0004722"	"GO:0009083///GO:0006470"	"GO:0005759///GO:0005739"	0.939374751583334	3.71563026515385	3.9579818094741	0.000484464008657499	0.169866984974875	-0.114051395989597
